Processing Azure\azure-sdk-for-go repo.
Label,Network - DNS,,e99695
Label,Network - Traffic Manager,,e99695
Label,Resource Authorization,,e99695
Label,SignalR,,e99695
Label,TimeseriesInsights,,e99695
Label,Service Attention,Issue owned by Azure service team.,10066b
Label,Client,This issue points to a problem in the data-plane of the library.,ffeb77
Label,Mgmt,This issue points to a problem in the management-plane of the library.,ffeb77
Label,customer-reported,Issues that are reported by GitHub users external to the Azure organization.,022ccc
Label,ARM - Templates,,e99695
Label,ARM - Tags,,e99695
Label,ARM - Core,,e99695
Label,ARM - Managed Applications,,e99695
Label,ARM - Service Catalog,,e99695
Label,ARM - RBAC,,e99695
Label,Data Lake Storage Gen1,,e99695
Label,Data Lake Storage Gen2,,e99695
Label,Authentication,,e99695
Label,Bot Service,,e99695
Label,Cloud Shell,,e99695
Label,Data Bricks,,e99695
Label,Lab Services,,e99695
Label,Monitor - Autoscale,,e99695
Label,Monitor - ActivityLogs,,e99695
Label,Monitor - Metrics,,e99695
Label,Monitor - Diagnostic Settings,,e99695
Label,Monitor - Alerts,,e99695
Label,Monitor - ActionGroups,,e99695
Label,Monitor - ApplicationInsights,,e99695
Label,Policy,,e99695
Label,Resource Graph,,e99695
Label,Subscription,,e99695
Label,Tables,,e99695
Label,Functions,,e99695
Label,Managed Identity,,e99695
Label,Network - VPN Gateway,,e99695
Label,Blueprint,,e99695
Label,Guest Configuration,,e99695
Label,ManagedServices,,e99695
Label,Network - Virtual Network,,e99695
Label,Web Apps,,e99695
Label,Compute - RDFE,,e99695
Label,Network - DDoS Protection,,e99695
Label,SQL - VM,,e99695
Label,SQL - Backup & Restore,,e99695
Label,SQL - Data Security,,e99695
Label,SQL - Elastic Jobs,,e99695
Label,SQL - Managed Instance,,e99695
Label,SQL - Replication & Failover,,e99695
Label,Track2,Work related to track 2 SDK,006b75
Label,Device Provisioning Service,,e99695
Label,Azure.Identity,,e99695
Label,Azure.Core,,e99695
Label,Epic,,3E4B9E
Label,NetApp,,e99695
Label,Network - Front Door,,e99695
Label,Network - Virtual Network NAT,,e99695
Label,Cost Management,,e99695
Label,EngSys,This issue is impacting the engineering system.,e99695
Label,Synapse,,e99695
Label,Custom Providers,,e99695
Label,ARO,Azure Redhat OpenShift,e99695
Label,Service,This issue points to a problem in the service.,ffeb77
Label,needs-team-attention,This issue needs attention from Azure service team or SDK team,3BA0F8
Label,needs-triage,This is a new issue that needs to be triaged to the appropriate team.,ededed
Label,needs-team-triage,This issue needs the team to triage.,ededed
Label,needs-author-feedback,More information is needed from author to address the issue.,f72598
Label,feature-request,This issue requires a new behavior in the product in order be resolved.,eaa875
Label,no-recent-activity,There has been no recent activity on this issue.,bbbbbb
Label,CycleCloud,,e99695
Label,Support,,e99695
Label,Kubernetes Configuration,,e99695
Label,Connected Kubernetes,,e99695
Label,DevOps,,e99695
Label,Graph.Microsoft,,e99695
Label,Graph.Windows,,e99695
Label,MariaDB,,e99695
Label,Network - Firewall,,e99695
Label,Cognitive - Form Recognizer,,e99695
Label,Cognitive - Text Analytics,,e99695
Label,Cognitive - Anomaly Detector,,e99695
Label,Cognitive - Custom Vision,,e99695
Label,Cognitive - Computer Vision,,e99695
Label,Cognitive - Face,,e99695
Label,Cognitive - QnA Maker,,e99695
Label,Cognitive - Translator,,e99695
Label,Cognitive - Speech,,e99695
Label,Cognitive - LUIS,,e99695
Label,Cognitive - Content Moderator,,e99695
Label,Cognitive - Personalizer,,e99695
Label,Cognitive - Immersive Reader,,e99695
Label,Cognitive - Ink Recognizer,,e99695
Label,Cognitive - Bing,,e99695
Label,Cognitive - Mgmt,,e99695
Label,App Configuration,,e99695
Label,Alerts Management,,e99695
Label,Attestation,,e99695
Label,AVS,,e99695
Label,Container Service,,e99695
Label,DataBox,,e99695
Label,Data Share,,e99695
Label,Dev Spaces,,e99695
Label,Digital Twins,,e99695
Label,LOUIS,,e99695
Label,HPC Cache,,e99695
Label,Peering,,e99695
Label,DataBox Edge,,e99695
Label,Schema Registry,,e99695
Label,Network - Virtual WAN,,e99695
Label,Network - Network Virtual Appliance,,e99695
Label,Network - Bastion,,e99695
Label,auto-merge,,2ea44f
Label,Central-EngSys,This issue is owned by the Engineering System team.,ffeb77
Label,good first issue,This issue tracks work that may be a good starting point for a first-time contributor,aaf5af
Label,Network - Private Link,,e99695
Label,Azure Arc enabled servers,,e99695
Label,SecurityInsights,,e99695
Label,Azure Data Explorer,,e99695
Label,IoT/CLI,,e99695
Label,Quota,Quota Service,e99695
Label,Cognitive - Language,,e99695
Label,ADO,,e99695
Label,Cost Management-RIandShowBack,All issues in cost management and Consumption for query API associated to Ri and showback,e99695
Label,Cost Management-UsageDetailsAndExport,All issues in cost management and Consumption for usage details api and export,e99695
Label,Cost Management-Billing,All issues in cost management and Consumption API where billing/price related data is shown,e99695
Label,Cost Management-Query,"All issues in cost management and Consumption for query API associated to tags, dimensions and forec",e99695
Label,Cost Management-Budget,"This label is for all issues under Costs Management where we see budget, alerts, notification",e99695
Label,issue-addressed,The Azure SDK team member assisting with this issue believes it to be addressed and ready to close.,5df772
Label,test bug,This issue requires a change to an existing behavior in the tests to be resolved.,216ba8
Label,tenet-reliability,"Reliability/stability related issue (stress, load problems, etc.)",3eb22c
Label,tenet-performance,Performance related issue,3eb22c
Label,tenet-compatibility,Incompatibility with previous versions,3eb22c
Label,tenet-acquisition,Acquisition/installation related issue,3eb22c
Label,Track1,Work related to track1 and track1.5 SDKs,006b75
Label,Blocked,,ff0000
Label,blocking-release,This issue blocks the current release,ff0000
Label,Design,,37fc41
Label,Do Not Merge,,b60205
Label,Docs,,e99695
Label,IoT,,e99695
Label,Monitor - Log Analytics,,e99695
Label,test-enhancement,This issue requires a new behavior in the tests or test infrastructure to be resolved.,216ba8
